"subject" "activities" "variable" "average"
6 "walkdownstairs" "fBodyGyro-mean()-Y" -0.1394325803125
6 "walkdownstairs" "fBodyGyro-mean()-Z" 0.1274059561375
6 "walkdownstairs" "fBodyAccMag-mean()" 0.3521324055
6 "walkdownstairs" "fBodyBodyAccJerkMag-mean()" 0.231199821010417
6 "walkdownstairs" "fBodyBodyGyroMag-mean()" -0.0255849167958333
6 "walkdownstairs" "fBodyBodyGyroJerkMag-mean()" -0.142411556385417
6 "walkdownstairs" "tBodyAcc-std()-X" 0.323707478125
6 "walkdownstairs" "tBodyAcc-std()-Y" 0.346173125893542
6 "walkdownstairs" "tBodyAcc-std()-Z" -0.33432249466625
6 "walkdownstairs" "tGravityAcc-std()-X" -0.95726553375
6 "walkdownstairs" "tGravityAcc-std()-Y" -0.936128096875
6 "walkdownstairs" "tGravityAcc-std()-Z" -0.937300135208333
6 "walkdownstairs" "tBodyAccJerk-std()-X" 0.1473862481625
6 "walkdownstairs" "tBodyAccJerk-std()-Y" 0.253553997204167
6 "walkdownstairs" "tBodyAccJerk-std()-Z" -0.3476407976875
6 "walkdownstairs" "tBodyGyro-std()-X" -0.21114552390625
6 "walkdownstairs" "tBodyGyro-std()-Y" -0.192909153895833
6 "walkdownstairs" "tBodyGyro-std()-Z" -0.117393378097917
6 "walkdownstairs" "tBodyGyroJerk-std()-X" 0.0214033157520833
6 "walkdownstairs" "tBodyGyroJerk-std()-Y" -0.204605390666667
6 "walkdownstairs" "tBodyGyroJerk-std()-Z" 0.172462405627083
6 "walkdownstairs" "tBodyAccMag-std()" 0.320773872916667
6 "walkdownstairs" "tGravityAccMag-std()" 0.320773872916667
6 "walkdownstairs" "tBodyAccJerkMag-std()" 0.1936142238125
6 "walkdownstairs" "tBodyGyroMag-std()" -0.0551664334020833
6 "walkdownstairs" "tBodyGyroJerkMag-std()" -0.127204984492917
6 "walkdownstairs" "fBodyAcc-std()-X" 0.334970599583333
6 "walkdownstairs" "fBodyAcc-std()-Y" 0.271695892129167
6 "walkdownstairs" "fBodyAcc-std()-Z" -0.419599712583333
6 "walkdownstairs" "fBodyAccJerk-std()-X" 0.0696009147935833
6 "walkdownstairs" "fBodyAccJerk-std()-Y" 0.31402215998125
6 "walkdownstairs" "fBodyAccJerk-std()-Z" -0.398209612958333
6 "walkdownstairs" "fBodyGyro-std()-X" -0.297191217527083
6 "walkdownstairs" "fBodyGyro-std()-Y" -0.235381537416667
6 "walkdownstairs" "fBodyGyro-std()-Z" -0.296344005270833
6 "walkdownstairs" "fBodyAccMag-std()" 0.0942984662291667
6 "walkdownstairs" "fBodyBodyAccJerkMag-std()" 0.134329822864583
6 "walkdownstairs" "fBodyBodyGyroMag-std()" -0.2542556846125
6 "walkdownstairs" "fBodyBodyGyroJerkMag-std()" -0.168555916538125
6 "walkupstairs" "tBodyAcc-mean()-X" 0.255233294117647
6 "walkupstairs" "tBodyAcc-mean()-Y" -0.0273442489684314
6 "walkupstairs" "tBodyAcc-mean()-Z" -0.118868891117647
6 "walkupstairs" "tGravityAcc-mean()-X" 0.916508552156863
6 "walkupstairs" "tGravityAcc-mean()-Y" -0.329732505882353
6 "walkupstairs" "tGravityAcc-mean()-Z" -0.0169221180078431
6 "walkupstairs" "tBodyAccJerk-mean()-X" 0.0602261318235294
6 "walkupstairs" "tBodyAccJerk-mean()-Y" 0.0292572517058824
6 "walkupstairs" "tBodyAccJerk-mean()-Z" -0.00554912750392157
6 "walkupstairs" "tBodyGyro-mean()-X" -0.0184259660882353
6 "walkupstairs" "tBodyGyro-mean()-Y" -0.0931408879464706
6 "walkupstairs" "tBodyGyro-mean()-Z" 0.0603055463623529
6 "walkupstairs" "tBodyGyroJerk-mean()-X" -0.0673017272182353
6 "walkupstairs" "tBodyGyroJerk-mean()-Y" -0.0606843118039216
6 "walkupstairs" "tBodyGyroJerk-mean()-Z" -0.0566957576278431
6 "walkupstairs" "tBodyAccMag-mean()" 0.0462181551472549
6 "walkupstairs" "tGravityAccMag-mean()" 0.0462181551472549
6 "walkupstairs" "tBodyAccJerkMag-mean()" -0.18406969154902
6 "walkupstairs" "tBodyGyroMag-mean()" -0.117467686954902
6 "walkupstairs" "tBodyGyroJerkMag-mean()" -0.326317707058824
6 "walkupstairs" "fBodyAcc-mean()-X" -0.0884935022156863
6 "walkupstairs" "fBodyAcc-mean()-Y" 0.1189718269
6 "walkupstairs" "fBodyAcc-mean()-Z" -0.417663932294118
6 "walkupstairs" "fBodyAccJerk-mean()-X" -0.213519183333333
6 "walkupstairs" "fBodyAccJerk-mean()-Y" -0.103915184978431
6 "walkupstairs" "fBodyAccJerk-mean()-Z" -0.535877018588235
6 "walkupstairs" "fBodyGyro-mean()-X" -0.105450656098039
6 "walkupstairs" "fBodyGyro-mean()-Y" -0.319000958058824
6 "walkupstairs" "fBodyGyro-mean()-Z" -0.0439031867862745
6 "walkupstairs" "fBodyAccMag-mean()" -0.0438051201301961
6 "walkupstairs" "fBodyBodyAccJerkMag-mean()" -0.138777449260784
6 "walkupstairs" "fBodyBodyGyroMag-mean()" -0.228254667490196
6 "walkupstairs" "fBodyBodyGyroJerkMag-mean()" -0.44034488622549
6 "walkupstairs" "tBodyAcc-std()-X" -0.01156902942
6 "walkupstairs" "tBodyAcc-std()-Y" 0.201085541033333
6 "walkupstairs" "tBodyAcc-std()-Z" -0.348343147190196
6 "walkupstairs" "tGravityAcc-std()-X" -0.958382779215686
6 "walkupstairs" "tGravityAcc-std()-Y" -0.914616959607843
6 "walkupstairs" "tGravityAcc-std()-Z" -0.908609254901961
6 "walkupstairs" "tBodyAccJerk-std()-X" -0.149344251588235
6 "walkupstairs" "tBodyAccJerk-std()-Y" -0.0195191178566667
6 "walkupstairs" "tBodyAccJerk-std()-Z" -0.548835888039216
6 "walkupstairs" "tBodyGyro-std()-X" -0.316122232078431
6 "walkupstairs" "tBodyGyro-std()-Y" -0.30889531127451
6 "walkupstairs" "tBodyGyro-std()-Z" -0.187658926686275
6 "walkupstairs" "tBodyGyroJerk-std()-X" -0.167936555433333
6 "walkupstairs" "tBodyGyroJerk-std()-Y" -0.466299559823529
6 "walkupstairs" "tBodyGyroJerk-std()-Z" -0.153806524147843
6 "walkupstairs" "tBodyAccMag-std()" -0.0416288493529412
6 "walkupstairs" "tGravityAccMag-std()" -0.0416288493529412
6 "walkupstairs" "tBodyAccJerkMag-std()" -0.139359607980392
6 "walkupstairs" "tBodyGyroMag-std()" -0.202440364341176
6 "walkupstairs" "tBodyGyroJerkMag-std()" -0.418312883666667
6 "walkupstairs" "fBodyAcc-std()-X" 0.0161474008988235
6 "walkupstairs" "fBodyAcc-std()-Y" 0.165159449078431
6 "walkupstairs" "fBodyAcc-std()-Z" -0.363797586803922
6 "walkupstairs" "fBodyAccJerk-std()-X" -0.159011760490196
6 "walkupstairs" "fBodyAccJerk-std()-Y" 0.00675561451960784
6 "walkupstairs" "fBodyAccJerk-std()-Z" -0.561186936862745
6 "walkupstairs" "fBodyGyro-std()-X" -0.385555675294118
6 "walkupstairs" "fBodyGyro-std()-Y" -0.309445597921569
6 "walkupstairs" "fBodyGyro-std()-Z" -0.316105044901961
6 "walkupstairs" "fBodyAccMag-std()" -0.190968625823529
6 "walkupstairs" "fBodyBodyAccJerkMag-std()" -0.147854088961569
6 "walkupstairs" "fBodyBodyGyroMag-std()" -0.324380178623529
6 "walkupstairs" "fBodyBodyGyroJerkMag-std()" -0.432282341568627
7 "lay" "tBodyAcc-mean()-X" 0.249949613653846
7 "lay" "tBodyAcc-mean()-Y" -0.0202692945923077
7 "lay" "tBodyAcc-mean()-Z" -0.100949034269231
7 "lay" "tGravityAcc-mean()-X" -0.389050515961538
7 "lay" "tGravityAcc-mean()-Y" 0.363663680980769
7 "lay" "tGravityAcc-mean()-Z" 0.845608261269231
7 "lay" "tBodyAccJerk-mean()-X" 0.0964606023846154
7 "lay" "tBodyAccJerk-mean()-Y" 0.0236800847230769
7 "lay" "tBodyAccJerk-mean()-Z" -0.0123771332051923
7 "lay" "tBodyGyro-mean()-X" -0.00346247166365385
7 "lay" "tBodyGyro-mean()-Y" -0.133398793076923
7 "lay" "tBodyGyro-mean()-Z" 0.156082550634615
7 "lay" "tBodyGyroJerk-mean()-X" -0.105834643869231
7 "lay" "tBodyGyroJerk-mean()-Y" -0.0357775185057692
7 "lay" "tBodyGyroJerk-mean()-Z" -0.0665667178846154
7 "lay" "tBodyAccMag-mean()" -0.938581162307692
7 "lay" "tGravityAccMag-mean()" -0.938581162307692
7 "lay" "tBodyAccJerkMag-mean()" -0.980735370576923
7 "lay" "tBodyGyroMag-mean()" -0.9177016575
7 "lay" "tBodyGyroJerkMag-mean()" -0.983816360576923
7 "lay" "fBodyAcc-mean()-X" -0.9550061875
7 "lay" "fBodyAcc-mean()-Y" -0.944377686730769
7 "lay" "fBodyAcc-mean()-Z" -0.958941450961538
7 "lay" "fBodyAccJerk-mean()-X" -0.981207959615385
7 "lay" "fBodyAccJerk-mean()-Y" -0.973854613846154
7 "lay" "fBodyAccJerk-mean()-Z" -0.969865047307692
7 "lay" "fBodyGyro-mean()-X" -0.955288247115385
7 "lay" "fBodyGyro-mean()-Y" -0.959324801923077
7 "lay" "fBodyGyro-mean()-Z" -0.957387553846154
7 "lay" "fBodyAccMag-mean()" -0.929116774096154
7 "lay" "fBodyBodyAccJerkMag-mean()" -0.969104188846154
7 "lay" "fBodyBodyGyroMag-mean()" -0.942969335576923
7 "lay" "fBodyBodyGyroJerkMag-mean()" -0.975304354038461
7 "lay" "tBodyAcc-std()-X" -0.939184546153846
7 "lay" "tBodyAcc-std()-Y" -0.928620783269231
7 "lay" "tBodyAcc-std()-Z" -0.953194401923077
7 "lay" "tGravityAcc-std()-X" -0.915653064903846
7 "lay" "tGravityAcc-std()-Y" -0.956505328461538
7 "lay" "tGravityAcc-std()-Z" -0.961741335961538
7 "lay" "tBodyAccJerk-std()-X" -0.981716324807692
7 "lay" "tBodyAccJerk-std()-Y" -0.974467293076923
7 "lay" "tBodyAccJerk-std()-Z" -0.973322515961539
7 "lay" "tBodyGyro-std()-X" -0.961344868076923
7 "lay" "tBodyGyro-std()-Y" -0.947577724423077
7 "lay" "tBodyGyro-std()-Z" -0.956104802307692
7 "lay" "tBodyGyroJerk-std()-X" -0.975023785576923
7 "lay" "tBodyGyroJerk-std()-Y" -0.977525020384615
7 "lay" "tBodyGyroJerk-std()-Z" -0.989251517115385
7 "lay" "tBodyAccMag-std()" -0.908975700653846
7 "lay" "tGravityAccMag-std()" -0.908975700653846
7 "lay" "tBodyAccJerkMag-std()" -0.968465397884615
7 "lay" "tBodyGyroMag-std()" -0.921524443846154
7 "lay" "tBodyGyroJerkMag-std()" -0.9725198125
7 "lay" "fBodyAcc-std()-X" -0.934157359807692
7 "lay" "fBodyAcc-std()-Y" -0.9251857275
7 "lay" "fBodyAcc-std()-Z" -0.953512276153846
7 "lay" "fBodyAccJerk-std()-X" -0.984143056346154
7 "lay" "fBodyAccJerk-std()-Y" -0.977232918846154
7 "lay" "fBodyAccJerk-std()-Z" -0.975417779423077
7 "lay" "fBodyGyro-std()-X" -0.963455096153846
7 "lay" "fBodyGyro-std()-Y" -0.942592381730769
7 "lay" "fBodyGyro-std()-Z" -0.959753513269231
7 "lay" "fBodyAccMag-std()" -0.912619453111538
7 "lay" "fBodyBodyAccJerkMag-std()" -0.966671779423077
7 "lay" "fBodyBodyGyroMag-std()" -0.921903703653846
7 "lay" "fBodyBodyGyroJerkMag-std()" -0.970786234423077
7 "sit" "tBodyAcc-mean()-X" 0.284555534166667
7 "sit" "tBodyAcc-mean()-Y" -0.0145899539954167
7 "sit" "tBodyAcc-mean()-Z" -0.122805243895833
7 "sit" "tGravityAcc-mean()-X" 0.968552792916667
7 "sit" "tGravityAcc-mean()-Y" -0.00542106551875
7 "sit" "tGravityAcc-mean()-Z" 0.0543945386604167
7 "sit" "tBodyAccJerk-mean()-X" 0.067277051625
7 "sit" "tBodyAccJerk-mean()-Y" 0.012393491520625
7 "sit" "tBodyAccJerk-mean()-Z" 0.0151583918422917
7 "sit" "tBodyGyro-mean()-X" -0.04916996918375
7 "sit" "tBodyGyro-mean()-Y" -0.0340294277395833
7 "sit" "tBodyGyro-mean()-Z" 0.0253188754520833
7 "sit" "tBodyGyroJerk-mean()-X" -0.0935859204875
7 "sit" "tBodyGyroJerk-mean()-Y" -0.0400601232083333
7 "sit" "tBodyGyroJerk-mean()-Z" -0.0460986644375
7 "sit" "tBodyAccMag-mean()" -0.916737045416667
7 "sit" "tGravityAccMag-mean()" -0.916737045416667
7 "sit" "tBodyAccJerkMag-mean()" -0.975740795
7 "sit" "tBodyGyroMag-mean()" -0.895836051458333
7 "sit" "tBodyGyroJerkMag-mean()" -0.980708151666667
7 "sit" "fBodyAcc-mean()-X" -0.971586168125
7 "sit" "fBodyAcc-mean()-Y" -0.929469368958333
7 "sit" "fBodyAcc-mean()-Z" -0.903731950625
7 "sit" "fBodyAccJerk-mean()-X" -0.980733792291667
7 "sit" "fBodyAccJerk-mean()-Y" -0.968270667083333
7 "sit" "fBodyAccJerk-mean()-Z" -0.968043632708333
7 "sit" "fBodyGyro-mean()-X" -0.940651975416667
7 "sit" "fBodyGyro-mean()-Y" -0.955704570208333
7 "sit" "fBodyGyro-mean()-Z" -0.946488765208333
7 "sit" "fBodyAccMag-mean()" -0.907663443541667
7 "sit" "fBodyBodyAccJerkMag-mean()" -0.969986293541667
7 "sit" "fBodyBodyGyroMag-mean()" -0.931264758958333
7 "sit" "fBodyBodyGyroJerkMag-mean()" -0.97755698
7 "sit" "tBodyAcc-std()-X" -0.971839404166667
7 "sit" "tBodyAcc-std()-Y" -0.906942878541667
7 "sit" "tBodyAcc-std()-Z" -0.854806557270833
7 "sit" "tGravityAcc-std()-X" -0.956870960416667
7 "sit" "tGravityAcc-std()-Y" -0.944715324166667
7 "sit" "tGravityAcc-std()-Z" -0.867265100625
7 "sit" "tBodyAccJerk-std()-X" -0.981007616875
7 "sit" "tBodyAccJerk-std()-Y" -0.968241215
7 "sit" "tBodyAccJerk-std()-Z" -0.971957428125
7 "sit" "tBodyGyro-std()-X" -0.939217321041667
7 "sit" "tBodyGyro-std()-Y" -0.943220917083333
7 "sit" "tBodyGyro-std()-Z" -0.935971024375
7 "sit" "tBodyGyroJerk-std()-X" -0.972706837708333
7 "sit" "tBodyGyroJerk-std()-Y" -0.980207114166667
7 "sit" "tBodyGyroJerk-std()-Z" -0.980311671041667
7 "sit" "tBodyAccMag-std()" -0.880494234354167
7 "sit" "tGravityAccMag-std()" -0.880494234354167
7 "sit" "tBodyAccJerkMag-std()" -0.969281316666667
7 "sit" "tBodyGyroMag-std()" -0.895374863958333
7 "sit" "tBodyGyroJerkMag-std()" -0.97516788125
7 "sit" "fBodyAcc-std()-X" -0.972192050833333
7 "sit" "fBodyAcc-std()-Y" -0.902044993541667
7 "sit" "fBodyAcc-std()-Z" -0.842107285625
7 "sit" "fBodyAccJerk-std()-X" -0.983172225
7 "sit" "fBodyAccJerk-std()-Y" -0.97060353875
7 "sit" "fBodyAccJerk-std()-Z" -0.974592534791667
7 "sit" "fBodyGyro-std()-X" -0.94018673
7 "sit" "fBodyGyro-std()-Y" -0.937368179375
7 "sit" "fBodyGyro-std()-Z" -0.938800962916667
7 "sit" "fBodyAccMag-std()" -0.885553297
7 "sit" "fBodyBodyAccJerkMag-std()" -0.967547441875
7 "sit" "fBodyBodyGyroMag-std()" -0.893037559583333
7 "sit" "fBodyBodyGyroJerkMag-std()" -0.974034976041667
7 "stand" "tBodyAcc-mean()-X" 0.282256093396226
7 "stand" "tBodyAcc-mean()-Y" -0.0130907328754717
7 "stand" "tBodyAcc-mean()-Z" -0.098483828
7 "stand" "tGravityAcc-mean()-X" 0.946629593018868
7 "stand" "tGravityAcc-mean()-Y" -0.132791722811321
7 "stand" "tGravityAcc-mean()-Z" -0.0712554687735849
7 "stand" "tBodyAccJerk-mean()-X" 0.0628425907735849
7 "stand" "tBodyAccJerk-mean()-Y" 0.00398896593698113
7 "stand" "tBodyAccJerk-mean()-Z" 0.00272916947
7 "stand" "tBodyGyro-mean()-X" -0.0500933571375472
7 "stand" "tBodyGyro-mean()-Y" -0.0584716088867925
7 "stand" "tBodyGyro-mean()-Z" 0.107981443830189
7 "stand" "tBodyGyroJerk-mean()-X" -0.0915024056886792
7 "stand" "tBodyGyroJerk-mean()-Y" -0.0350679113396226
7 "stand" "tBodyGyroJerk-mean()-Z" -0.047172691754717
7 "stand" "tBodyAccMag-mean()" -0.878342020283019
7 "stand" "tGravityAccMag-mean()" -0.878342020283019
7 "stand" "tBodyAccJerkMag-mean()" -0.924920649811321
7 "stand" "tBodyGyroMag-mean()" -0.885817280849057
7 "stand" "tBodyGyroJerkMag-mean()" -0.938722116792453
7 "stand" "fBodyAcc-mean()-X" -0.926645460188679
7 "stand" "fBodyAcc-mean()-Y" -0.886684504301887
7 "stand" "fBodyAcc-mean()-Z" -0.888895560566038
7 "stand" "fBodyAccJerk-mean()-X" -0.935067786226415
7 "stand" "fBodyAccJerk-mean()-Y" -0.919671388830189
7 "stand" "fBodyAccJerk-mean()-Z" -0.931474327735849
7 "stand" "fBodyGyro-mean()-X" -0.885003151150943
7 "stand" "fBodyGyro-mean()-Y" -0.916208558679245
7 "stand" "fBodyGyro-mean()-Z" -0.902900156358491
7 "stand" "fBodyAccMag-mean()" -0.89636412754717
7 "stand" "fBodyBodyAccJerkMag-mean()" -0.919028122830189
7 "stand" "fBodyBodyGyroMag-mean()" -0.89430229054717
7 "stand" "fBodyBodyGyroJerkMag-mean()" -0.941353198490566
7 "stand" "tBodyAcc-std()-X" -0.921856142264151
7 "stand" "tBodyAcc-std()-Y" -0.862243470754717
7 "stand" "tBodyAcc-std()-Z" -0.859474212056604
7 "stand" "tGravityAcc-std()-X" -0.984642590943396
7 "stand" "tGravityAcc-std()-Y" -0.96230054
7 "stand" "tGravityAcc-std()-Z" -0.934446824339623
7 "stand" "tBodyAccJerk-std()-X" -0.930764706037736
7 "stand" "tBodyAccJerk-std()-Y" -0.912233783698113
7 "stand" "tBodyAccJerk-std()-Z" -0.937948101320755
7 "stand" "tBodyGyro-std()-X" -0.900109870377358
7 "stand" "tBodyGyro-std()-Y" -0.91012506754717
7 "stand" "tBodyGyro-std()-Z" -0.90306409245283
7 "stand" "tBodyGyroJerk-std()-X" -0.919467951962264
7 "stand" "tBodyGyroJerk-std()-Y" -0.944053317358491
7 "stand" "tBodyGyroJerk-std()-Z" -0.935693405679245
7 "stand" "tBodyAccMag-std()" -0.881878801132076
7 "stand" "tGravityAccMag-std()" -0.881878801132076
7 "stand" "tBodyAccJerkMag-std()" -0.922691321698113
7 "stand" "tBodyGyroMag-std()" -0.870939366415094
7 "stand" "tBodyGyroJerkMag-std()" -0.939196657169811
7 "stand" "fBodyAcc-std()-X" -0.920431785849057
7 "stand" "fBodyAcc-std()-Y" -0.858888740584906
7 "stand" "fBodyAcc-std()-Z" -0.855354097020755
7 "stand" "fBodyAccJerk-std()-X" -0.932562213396226
7 "stand" "fBodyAccJerk-std()-Y" -0.910416433641509
7 "stand" "fBodyAccJerk-std()-Z" -0.942977152264151
7 "stand" "fBodyGyro-std()-X" -0.906288382641509
7 "stand" "fBodyGyro-std()-Y" -0.907810793396226
7 "stand" "fBodyGyro-std()-Z" -0.912430306415094
7 "stand" "fBodyAccMag-std()" -0.892391127735849
7 "stand" "fBodyBodyAccJerkMag-std()" -0.927195028490566
7 "stand" "fBodyBodyGyroMag-std()" -0.87882883490566
7 "stand" "fBodyBodyGyroJerkMag-std()" -0.940543057358491
7 "walk" "tBodyAcc-mean()-X" 0.272831622105263
7 "walk" "tBodyAcc-mean()-Y" -0.018909015954386
7 "walk" "tBodyAcc-mean()-Z" -0.111735751684211
7 "walk" "tGravityAcc-mean()-X" 0.831551723508772
7 "walk" "tGravityAcc-mean()-Y" -0.117689004561404
7 "walk" "tGravityAcc-mean()-Z" -0.0868741953859474
7 "walk" "tBodyAccJerk-mean()-X" 0.0838143924631579
7 "walk" "tBodyAccJerk-mean()-Y" 0.0164967483280702
7 "walk" "tBodyAccJerk-mean()-Z" -0.00288388102631579
7 "walk" "tBodyGyro-mean()-X" 0.00223852455368421
7 "walk" "tBodyGyro-mean()-Y" -0.084589355045614
7 "walk" "tBodyGyro-mean()-Z" 0.0674728955368421
7 "walk" "tBodyGyroJerk-mean()-X" -0.119832309523263
7 "walk" "tBodyGyroJerk-mean()-Y" -0.0401985154657895
7 "walk" "tBodyGyroJerk-mean()-Z" -0.0479103893119298
7 "walk" "tBodyAccMag-mean()" -0.158577208049123
7 "walk" "tGravityAccMag-mean()" -0.158577208049123
7 "walk" "tBodyAccJerkMag-mean()" -0.250475210894737
7 "walk" "tBodyGyroMag-mean()" -0.352261970877193
7 "walk" "tBodyGyroJerkMag-mean()" -0.348975533649123
7 "walk" "fBodyAcc-mean()-X" -0.38911144754386
7 "walk" "fBodyAcc-mean()-Y" -0.128928569922807
7 "walk" "fBodyAcc-mean()-Z" -0.0370244925198246
7 "walk" "fBodyAccJerk-mean()-X" -0.428893255438596
7 "walk" "fBodyAccJerk-mean()-Y" -0.184027149401228
7 "walk" "fBodyAccJerk-mean()-Z" -0.171517234997895
7 "walk" "fBodyGyro-mean()-X" -0.365056002701754
7 "walk" "fBodyGyro-mean()-Y" -0.211523153436842
7 "walk" "fBodyGyro-mean()-Z" -0.410440900526316
7 "walk" "fBodyAccMag-mean()" -0.213637908912281
7 "walk" "fBodyBodyAccJerkMag-mean()" -0.110882125895088
7 "walk" "fBodyBodyGyroMag-mean()" -0.248704532046842
7 "walk" "fBodyBodyGyroJerkMag-mean()" -0.213178788406491
7 "walk" "tBodyAcc-std()-X" -0.371735971754386
7 "walk" "tBodyAcc-std()-Y" -0.138683120315789
7 "walk" "tBodyAcc-std()-Z" 0.0780824942614035
7 "walk" "tGravityAcc-std()-X" -0.979778184912281
7 "walk" "tGravityAcc-std()-Y" -0.970137321929825
7 "walk" "tGravityAcc-std()-Z" -0.953835216315789
7 "walk" "tBodyAccJerk-std()-X" -0.392556968596491
7 "walk" "tBodyAccJerk-std()-Y" -0.120182571842105
7 "walk" "tBodyAccJerk-std()-Z" -0.209924450301754
7 "walk" "tBodyGyro-std()-X" -0.536425767894737
7 "walk" "tBodyGyro-std()-Y" -0.282555209315789
7 "walk" "tBodyGyro-std()-Z" -0.438404466842105
7 "walk" "tBodyGyroJerk-std()-X" -0.266429527792982
7 "walk" "tBodyGyroJerk-std()-Y" -0.230297510457895
7 "walk" "tBodyGyroJerk-std()-Z" -0.494690989649123
7 "walk" "tBodyAccMag-std()" -0.255278843508772
7 "walk" "tGravityAccMag-std()" -0.255278843508772
7 "walk" "tBodyAccJerkMag-std()" -0.0970265444315789
7 "walk" "tBodyGyroMag-std()" -0.250982398236842
7 "walk" "tBodyGyroJerkMag-std()" -0.155471701264912
7 "walk" "fBodyAcc-std()-X" -0.365894052631579
7 "walk" "fBodyAcc-std()-Y" -0.199299048894737
7 "walk" "fBodyAcc-std()-Z" 0.0550379673173684
7 "walk" "fBodyAccJerk-std()-X" -0.409105746736842
7 "walk" "fBodyAccJerk-std()-Y" -0.109364819414035
7 "walk" "fBodyAccJerk-std()-Z" -0.246722313663158
7 "walk" "fBodyGyro-std()-X" -0.59218728877193
7 "walk" "fBodyGyro-std()-Y" -0.336528582175439
7 "walk" "fBodyGyro-std()-Z" -0.50117008631579
7 "walk" "fBodyAccMag-std()" -0.396139692631579
7 "walk" "fBodyBodyAccJerkMag-std()" -0.0870939837017544
7 "walk" "fBodyBodyGyroMag-std()" -0.384946330561403
7 "walk" "fBodyBodyGyroJerkMag-std()" -0.142985071847368
7 "walkdownstairs" "tBodyAcc-mean()-X" 0.28913328106383
7 "walkdownstairs" "tBodyAcc-mean()-Y" -0.0170669269617021
7 "walkdownstairs" "tBodyAcc-mean()-Z" -0.0994993984595745
7 "walkdownstairs" "tGravityAcc-mean()-X" 0.931054313404255
7 "walkdownstairs" "tGravityAcc-mean()-Y" -0.132643111361702
7 "walkdownstairs" "tGravityAcc-mean()-Z" -0.155409921857447
7 "walkdownstairs" "tBodyAccJerk-mean()-X" 0.0993598734212766
7 "walkdownstairs" "tBodyAccJerk-mean()-Y" -0.00956736068723404
7 "walkdownstairs" "tBodyAccJerk-mean()-Z" -0.0301758760808511
7 "walkdownstairs" "tBodyGyro-mean()-X" -0.134099619238298
7 "walkdownstairs" "tBodyGyro-mean()-Y" -0.033987013712766
7 "walkdownstairs" "tBodyGyro-mean()-Z" 0.125370779314894
7 "walkdownstairs" "tBodyGyroJerk-mean()-X" -0.071575965906383
7 "walkdownstairs" "tBodyGyroJerk-mean()-Y" -0.0509617447234043
7 "walkdownstairs" "tBodyGyroJerk-mean()-Z" -0.0725268381489362
7 "walkdownstairs" "tBodyAccMag-mean()" 0.000486637202127659
7 "walkdownstairs" "tGravityAccMag-mean()" 0.000486637202127659
7 "walkdownstairs" "tBodyAccJerkMag-mean()" -0.180699386224043
7 "walkdownstairs" "tBodyGyroMag-mean()" -0.205393381148936
7 "walkdownstairs" "tBodyGyroJerkMag-mean()" -0.398927348297872
7 "walkdownstairs" "fBodyAcc-mean()-X" 0.00435251891489362
7 "walkdownstairs" "fBodyAcc-mean()-Y" -0.141741513978723
7 "walkdownstairs" "fBodyAcc-mean()-Z" -0.127872255489362
7 "walkdownstairs" "fBodyAccJerk-mean()-X" -0.0663092005978723
7 "walkdownstairs" "fBodyAccJerk-mean()-Y" -0.302765446382979
7 "walkdownstairs" "fBodyAccJerk-mean()-Z" -0.285940486170213
7 "walkdownstairs" "fBodyGyro-mean()-X" -0.33878117493617
7 "walkdownstairs" "fBodyGyro-mean()-Y" -0.21651773306383
7 "walkdownstairs" "fBodyGyro-mean()-Z" -0.304577519808511
7 "walkdownstairs" "fBodyAccMag-mean()" 0.181961848787234
7 "walkdownstairs" "fBodyBodyAccJerkMag-mean()" 0.0576810888574468
7 "walkdownstairs" "fBodyBodyGyroMag-mean()" -0.256383246361702
7 "walkdownstairs" "fBodyBodyGyroJerkMag-mean()" -0.295923437765957
7 "walkdownstairs" "tBodyAcc-std()-X" 0.0229444188212766
7 "walkdownstairs" "tBodyAcc-std()-Y" -0.135206941444681
7 "walkdownstairs" "tBodyAcc-std()-Z" -0.0506551462010638
7 "walkdownstairs" "tGravityAcc-std()-X" -0.965417232765957
7 "walkdownstairs" "tGravityAcc-std()-Y" -0.953121201914894
7 "walkdownstairs" "tGravityAcc-std()-Z" -0.931525832553192
7 "walkdownstairs" "tBodyAccJerk-std()-X" -0.0152769313138298
7 "walkdownstairs" "tBodyAccJerk-std()-Y" -0.278741439057447
7 "walkdownstairs" "tBodyAccJerk-std()-Z" -0.337131463265532
7 "walkdownstairs" "tBodyGyro-std()-X" -0.415753792808511
7 "walkdownstairs" "tBodyGyro-std()-Y" -0.294352792404255
7 "walkdownstairs" "tBodyGyro-std()-Z" -0.398949974893617
7 "walkdownstairs" "tBodyGyroJerk-std()-X" -0.487347905638298
7 "walkdownstairs" "tBodyGyroJerk-std()-Y" -0.306004516404255
7 "walkdownstairs" "tBodyGyroJerk-std()-Z" -0.434807006446809
7 "walkdownstairs" "tBodyAccMag-std()" 0.17721446004617
7 "walkdownstairs" "tGravityAccMag-std()" 0.17721446004617
